;player_id;pretty_name;age;height_cm;weight_kg;foot;Nationality;club_name;club_contract_valid_until;release_clause_eur;position;Minutes played;Goals;Assists;Yellow cards;Red cards;SpG;PS%;Aearials Won;MotM;Rating;Tackles;Interceptions;Fouls commited;Clearances;Dribbled past;Blocks;Key Passes;Dribbles;Fouled;Dispossessed;Bad control;Crosses;Long balls;Through balls;Games;market_value_in_eur;missed_games;wiki_views;insta_followers;Play_in_CL;player_face_url;club_logo_url;club_flag_url;nation_logo_url;nation_flag_url;player_positions;overall;potential;wage_eur
1452;278531;Sebastiano Luperto;24;191;75;Left;Italy;Empoli;2022.0;0;Defender;3726;0;2;10;1;0.24;84.26;1.21;0;6.4;1.49;1.39;1.18;3.39;0.41;0.56;0.31;0.1;0.55;0.11;0.41;0.05;1.97;0;41.4;2677615.137;11;10760;68998;1;https://cdn.sofifa.net/players/220/534/22_120.png;https://cdn.sofifa.net/teams/1746/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;CB;71;77;26000.0
1453;278837;Luis Rioja;27;175;68;Left;Spain;Deportivo Alavés;2023.0;6.85;Attack;5923;5;4;10;0;0.81;72.36;0.47;1;6.5;0.64;0.67;0.52;0.52;0.96;0;0.72;1.45;0.89;0.91;1.72;0.62;0.39;0;65.7;3213138.165;0;8019;11127;0;https://cdn.sofifa.net/players/224/415/22_120.png;https://cdn.sofifa.net/teams/463/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;LM;73;73;19000.0
1454;279009;Marco Richter;23;176;74;Right;Germany;Hertha BSC;2025.0;7.03;Attack;5054;12;4;8;1;1.88;66.01;0.58;3;6.53;0.72;0.58;0.92;0.5;0.92;0.03;0.62;1.13;1.38;1.4;2.72;0.4;0.88;0.05;56.1;7497322.385;3;17992;33259;0;https://cdn.sofifa.net/players/238/068/22_120.png;https://cdn.sofifa.net/teams/166/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;RM, CAM, LM;74;78;31000.0
1455;279064;Nils Seufert;24;182;73;Both;Germany;SpVgg Greuther Fürth;2024.0;6.45;Midfield;1227;0;2;2;0;0.49;84.28;0.32;0;6.32;1.04;0.17;0.6;0.34;0.34;0.09;0.34;0.26;0.45;0.46;0.78;0.14;0.52;0;13.7;749732.2385;0;4249;0;0;https://cdn.sofifa.net/players/234/891/22_120.png;https://cdn.sofifa.net/teams/165/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;CM, CDM;67;72;7000.0
1456;280575;Elvis Rexhbecaj;23;182;73;Left;Kosovo;VfL Bochum 1848;2022.0;0;Midfield;4418;5;5;12;0;0.98;67.83;0.7;2;6.58;1.57;0.87;0.8;0.48;0.86;0.21;0.77;0.57;1.67;0.87;1.66;0.43;1.07;0.03;49.1;4284184.22;3;17709;22413;0;https://cdn.sofifa.net/players/240/193/22_120.png;https://cdn.sofifa.net/teams/160/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/xk.png;CM, CDM, CAM;72;76;32000.0
1457;280730;Alvaro Odriozola;25;176;66;Right;Spain;Fiorentina;2022.0;0;Defender;2970;3;3;6;2;0.16;90.05;0.09;0;6.45;1.02;0.37;0.76;0.88;0.52;0.19;0.88;0.69;0.53;0.4;1.14;0.5;1.07;0;32.9;10710460.55;20;191171;918420;1;https://cdn.sofifa.net/players/234/035/22_120.png;https://cdn.sofifa.net/teams/110374/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/es.png;RB;79;82;120000.0
1458;281319;Alberth Elis;25;180;73;Right;Honduras;FC Girondins de Bordeaux;2022.0;0;Attack;3922;19;10;6;0;1.61;68.1;1.95;2;6.86;0.71;0.33;1.67;0.76;0.61;0;0.99;1.15;1.54;1.68;2.75;0.21;0.17;0;43.6;6426276.33;0;75720;200591;0;https://cdn.sofifa.net/players/236/245/22_120.png;https://cdn.sofifa.net/teams/59/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/hn.png;ST, RW;75;78;16000.0
1459;281755;Ivan Alejo;26;184;76;Right;Spain;Cádiz CF;2025.0;7.17;Attack;1325;2;3;9;0;0.56;66.8;0.52;1;6.35;0.94;0.1;1.38;0.41;1.09;0;0.61;0.56;1.15;0.56;1.62;0.6;0.2;0;14.7;856836.844;0;8509;24419;0;https://cdn.sofifa.net/players/231/280/22_120.png;https://cdn.sofifa.net/teams/1968/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;RM, LM;75;76;27000.0
1460;281769;Mario Hermoso;26;185;76;Left;Spain;Atlético de Madrid;2024.0;7.88;Defender;6620;4;2;15;2;0.48;83.2;1.39;1;6.66;1.4;1.16;1.07;2.36;0.7;0.23;0.22;0.35;0.65;0.21;0.51;0.09;3.32;0.01;73.6;32131381.65;4;93239;238350;1;https://cdn.sofifa.net/players/229/668/22_120.png;https://cdn.sofifa.net/teams/240/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;CB, LB;82;85;62000.0
1461;281963;Lucas Hernandez;25;184;79;Left;France;FC Bayern München;2024.0;7.89;Defender;5710;1;4;17;0;0.28;87.65;1.45;2;6.87;1.73;0.84;0.83;1.22;0.48;0.27;0.36;0.75;1.19;0.32;0.72;0.34;2.5;0;63.4;53552302.75;9;630428;1848079;1;https://cdn.sofifa.net/players/220/814/22_120.png;https://cdn.sofifa.net/teams/21/60.png;https://cdn.sofifa.net/flags/de.png;https://cdn.sofifa.net/teams/1335/60.png;https://cdn.sofifa.net/flags/fr.png;LB, CB;83;86;85000.0
1462;281989;Luis Milla;26;175;67;Right;Spain;Granada CF;2024.0;7.58;Midfield;3532;3;4;5;0;0.47;83.31;0.9;2;6.85;1.49;1.1;0.86;0.91;1.19;0.08;1.36;0.86;1.69;0.62;0.75;0.97;2.6;0.06;39.3;4284184.22;28;10551;45710;0;https://cdn.sofifa.net/players/242/201/22_120.png;https://cdn.sofifa.net/teams/110832/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;CDM, CM, CAM;78;82;24000.0
1463;282041;Presnel Kimpembe;25;189;80;Left;France;Paris Saint-Germain;2024.0;7.94;Defender;8662;1;0;21;2;0.18;94.19;1.28;0;6.75;1.66;1.05;1.06;2.55;0.38;0.4;0.09;0.4;0.95;0.19;0.36;0.01;1.75;0;96.2;42841842.2;6;450018;3968766;1;https://cdn.sofifa.net/players/225/850/22_120.png;https://cdn.sofifa.net/teams/73/60.png;https://cdn.sofifa.net/flags/fr.png;https://cdn.sofifa.net/teams/1335/60.png;https://cdn.sofifa.net/flags/fr.png;CB;83;87;90000.0
1464;282144;Marin Pongracic;23;190;95;Right;Croatia;Borussia Dortmund;2022.0;0;Defender;2499;2;0;7;2;0.21;84.6;1.74;0;6.51;1.2;1.28;1.17;1.93;0.14;0.45;0.04;0.64;0.27;0.15;0.42;0;3.08;0.04;27.7;8032845.412;9;282;0;1;https://cdn.sofifa.net/players/238/370/22_120.png;https://cdn.sofifa.net/teams/22/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/hr.png;CB;75;81;38000.0
1465;282169;Marin Sverko;23;187;81;Left;Croatia;FC Groningen;2024.0;6.18;Defender;750;0;0;1;0;0.5;80.8;1.7;0;6.35;0.8;0.7;0.6;1.3;0.4;0.4;0.2;0.3;1.1;0.2;0.6;0;2.6;0.1;8.3;642627.633;10;773;0;0;https://cdn.sofifa.net/players/235/800/22_120.png;https://cdn.sofifa.net/teams/1915/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/hr.png;CB, LB;63;70;2000.0
1466;282250;Birger Meling;26;174;64;Left;Norway;Stade Rennais FC;2024.0;7.11;Defender;5431;2;10;10;0;0.39;80.96;0.63;2;6.77;1.91;1.21;0.67;1.57;0.58;0.26;0.76;0.46;1.15;0.39;1.06;0.36;2.2;0;60.3;6426276.33;9;28301;14785;0;https://cdn.sofifa.net/players/219/466/22_120.png;https://cdn.sofifa.net/teams/74/60.png;https://cdn.sofifa.net/flags/fr.png;https://cdn.sofifa.net/teams/1352/60.png;https://cdn.sofifa.net/flags/no.png;LB;75;77;36000.0
1467;282388;Giovanni Simeone;25;181;81;Right;Argentina;Hellas Verona;2022.0;0;Attack;6418;33;8;10;0;1.99;71.07;1.34;8;6.73;0.68;0.27;1.34;0.45;0.75;0.12;0.5;0.76;1.37;1.42;2.97;0.07;0.2;0.05;71.4;18207782.93;4;304850;412204;0;https://cdn.sofifa.net/players/216/816/22_120.png;https://cdn.sofifa.net/teams/206/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/ar.png;ST;75;78;30000.0
1468;282411;Marcos Llorente;26;184;74;Right;Spain;Atlético de Madrid;2027.0;8.27;Midfield;7794;18;17;15;0;0.91;84.07;0.56;7;6.92;1.53;0.79;1.18;0.71;0.74;0.16;1;1.01;0.8;1;1.1;0.33;1.08;0.05;86.5;64262763.3;10;432159;2467283;1;https://cdn.sofifa.net/players/226/161/22_120.png;https://cdn.sofifa.net/teams/240/60.png;https://cdn.sofifa.net/flags/es.png;https://cdn.sofifa.net/teams/1362/60.png;https://cdn.sofifa.net/flags/es.png;CM, RM, ST;86;89;95000.0
1469;282429;Sergio Reguilon;24;178;68;Left;Spain;Tottenham Hotspur;2025.0;7.81;Defender;7380;4;13;17;0;0.79;80.08;1.12;3;6.96;1.7;1.3;1.25;1.41;0.93;0.24;1.09;1.07;1.14;0.63;1.41;0.91;1.57;0.02;82;29989289.54;9;281670;2011184;1;https://cdn.sofifa.net/players/245/279/22_120.png;https://cdn.sofifa.net/teams/18/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/es.png;LB;81;84;79000.0
1470;282577;Lukas Klunter;25;184;76;Right;Germany;Hertha BSC;2022.0;6.56;Defender;3059;0;2;6;0;0.06;72.76;1;0;6.46;1.47;1.09;1.11;2.15;0.46;0.16;0.43;0.6;1.02;0.46;0.86;0.27;1.42;0;33.9;1927882.899;16;6674;8538;0;https://cdn.sofifa.net/players/229/487/22_120.png;https://cdn.sofifa.net/teams/166/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;CB, RB;70;74;19000.0
1471;282660;Maximilian Mittelstadt;24;180;71;Left;Germany;Hertha BSC;2023.0;7.03;Defender;4827;1;8;9;0;0.63;73.24;1.31;5;6.9;2.31;2.02;0.95;1.86;1.19;0.22;0.91;0.91;0.98;0.82;1.01;0.74;2.6;0;53.6;4819707.247;4;9427;36158;0;https://cdn.sofifa.net/players/227/647/22_120.png;https://cdn.sofifa.net/teams/166/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;LB, LM;74;79;28000.0
1472;282694;Augusto Solari;29;176;70;Right;Argentina;RC Celta de Vigo;2024.0;6.8;Attack;1255;3;2;7;0;0.48;71.39;0.63;0;6.41;1.04;0.5;1.05;0.39;1.44;0.11;0.5;0.88;0.52;0.69;1.1;0.41;0.7;0;13.9;3213138.165;8;25584;6005;0;https://cdn.sofifa.net/players/212/214/22_120.png;https://cdn.sofifa.net/teams/450/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/ar.png;RM, LM, CM;73;73;19000.0
1473;282700;Enric Franquesa;24;174;70;Left;Spain;Levante Unión Deportiva;2025.0;6.84;Defender;531;0;0;1;0;0;77;0.5;0;6.21;0.4;0.6;0.6;0.4;0.1;0;0.3;0.7;0.6;0.5;0.7;0.1;0.5;0;5.9;856836.844;0;6102;0;0;https://cdn.sofifa.net/players/252/146/22_120.png;https://cdn.sofifa.net/teams/1853/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;LB, LM, LWB;70;77;11000.0
1474;282721;Oriol Busquets;22;185;77;Right;Spain;Clermont Foot 63;2024.0;6.68;Midfield;1756;0;1;2;0;0.38;87.86;0.77;0;6.52;1.05;1.43;0.58;2;1.07;0.3;0.29;0.69;0.48;0.3;0.79;0;2.83;0;19.5;1927882.899;13;62087;162076;0;https://cdn.sofifa.net/players/239/249/22_120.png;https://cdn.sofifa.net/teams/1815/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/es.png;CDM;67;78;5000.0
1475;282722;Alex Collado;22;177;66;Left;Spain;FC Barcelona;2023.0;6.75;Attack;314;0;0;0;0;0.68;90.39;0.03;0;6.23;0.68;0.1;1.07;0.1;0.87;0;0.58;0.39;0.39;0.39;0.58;0.39;0.32;0;3.5;3213138.165;5;149201;746018;0;https://cdn.sofifa.net/players/242/999/22_120.png;https://cdn.sofifa.net/teams/241/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;RW, CM;67;79;33000.0
1476;282734;Gerson Rodrigues;26;190;81;Right;Luxembourg;ESTAC Troyes;2022.0;0;Attack;3489;13;4;9;2;2.54;74.32;1.6;4;6.7;1.05;0.29;1.94;0.4;0.98;0.05;1.09;1.61;1.56;2.2;3.85;0.14;1.2;0.04;38.7;3213138.165;3;1133;0;1;https://cdn.sofifa.net/players/246/929/22_120.png;https://cdn.sofifa.net/teams/294/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/lu.png;LM, RM;72;73;750.0
1477;282810;Carles Perez;23;173;75;Left;Spain;Roma;2024.0;7.23;Attack;2981;7;8;4;0;1.4;85.23;0.13;2;6.64;0.69;0.25;0.67;0.13;0.96;0.07;0.78;1.12;0.61;0.96;1.48;0.33;0.48;0.03;33.2;7497322.385;13;108896;593263;1;https://cdn.sofifa.net/players/240/654/22_120.png;https://cdn.sofifa.net/teams/52/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/es.png;RW, CF;75;81;41000.0
1478;283001;Noah Joel Sarenren Bazee;24;183;80;Right;Nigeria;FC Augsburg;2024.0;6.56;Attack;572;2;1;3;0;0.4;57.24;0.95;1;6.33;0.38;0.37;0.3;0.19;0.24;0.12;0.4;0.57;0.86;1.04;1.44;0.25;0.09;0;6.4;1071046.055;18;6555;10575;0;https://cdn.sofifa.net/players/233/472/22_120.png;https://cdn.sofifa.net/teams/100409/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/ng.png;RM;69;72;10000.0
1479;283127;Oualid El Hajjam;30;180;72;Right;Morocco;ESTAC Troyes;2022.0;6.58;Defender;979;1;1;2;0;0.6;79.1;0.4;0;6.46;1.2;1.1;0.8;1.4;0.5;0.4;0.3;0.1;0.5;0.2;0.4;0.3;1.5;0;10.9;1285255.266;0;5612;42677;0;https://cdn.sofifa.net/players/234/514/22_120.png;https://cdn.sofifa.net/teams/294/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/ma.png;CB, RB, RWB;72;72;13000.0
1480;283140;Tarsis Bonga;24;197;89;Right;Germany;VfL Bochum 1848;2023.0;6.34;Attack;201;0;0;0;0;0.3;76.2;0.8;0;6.23;0.3;0;0.6;0.4;0;0.2;0.4;0.2;0.3;0.5;0.6;0.3;0.2;0;2.2;321313.8165;15;6020;0;0;https://cdn.sofifa.net/players/244/097/22_120.png;https://cdn.sofifa.net/teams/160/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;RM, ST, LM;65;71;6000.0
1481;283185;Tesfaldet Tekie;24;175;65;Right;Sweden;Fortuna Sittard;2022.0;6.49;Midfield;5860;2;6;4;0;0.79;78.47;0.37;1;6.63;1.64;1.21;0.67;0.63;1.09;0.2;0.72;1.09;0.95;0.88;1.49;0.29;3.04;0.07;65.1;910389.1467;0;5802;0;0;https://cdn.sofifa.net/players/227/835/22_120.png;https://cdn.sofifa.net/teams/634/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/se.png;CM, CDM;69;73;6000.0
1482;283196;Kasper Dolberg;23;187;84;Right;Denmark;OGC Nice;2024.0;7.7;Attack;5903;28;6;5;0;1.6;77.84;0.86;6;6.73;0.39;0.26;0.94;0.77;0.4;0.08;0.48;0.53;1.61;1.02;2.55;0.02;0.13;0.01;65.7;21420921.1;8;462617;402196;1;https://cdn.sofifa.net/players/228/687/22_120.png;https://cdn.sofifa.net/teams/72/60.png;https://cdn.sofifa.net/flags/fr.png;https://cdn.sofifa.net/teams/1331/60.png;https://cdn.sofifa.net/flags/dk.png;ST;79;83;37000.0
1483;283233;Jacob Rasmussen;24;190;81;Left;Denmark;Vitesse;2022.0;0;Defender;5429;2;3;12;1;0.53;80.88;3.1;3;6.9;1.71;1.94;0.71;3.5;0.37;0.65;0.35;0.08;0.38;0.13;0.36;0;3.88;0;60.3;3213138.165;10;15814;0;0;https://cdn.sofifa.net/players/234/827/22_120.png;https://cdn.sofifa.net/teams/1909/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/dk.png;CB;74;81;32000.0
1484;283489;Luca Zidane;23;183;78;Right;France;Rayo Vallecano;2022.0;6.87;Goalkeeper;466;0;0;0;1;0;70;0.2;0;6.51;0;0;0.2;0.5;0.2;0;0;0.3;0.2;0;0;0;6.7;0;5.2;1071046.055;0;241108;1395969;0;https://cdn.sofifa.net/players/240/311/22_120.png;https://cdn.sofifa.net/teams/480/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/fr.png;GK;70;78;7000.0
1485;283528;Ignacio Pussetto;25;180;74;Right;Argentina;Udinese Calcio;2022.0;0;Attack;2021;6;2;7;0;1.28;70.1;1.51;2;6.64;0.96;0.6;1.17;0.43;0.57;0.05;0.59;1.12;0.94;1.09;1.7;0.14;0.34;0.02;22.5;4284184.22;27;31192;32043;0;https://cdn.sofifa.net/players/219/536/22_120.png;https://cdn.sofifa.net/teams/55/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/ar.png;ST, RM;74;78;45000.0
1486;283628;Tomas Soucek;26;192;86;Right;Czech Republic;West Ham United;2024.0;7.85;Midfield;9196;23;3;11;1;1.69;77.52;4.97;13;7.24;1.99;1.59;1.47;2.58;1.21;0.37;0.64;0.41;0.89;0.44;1.12;0.02;2.45;0.03;102.2;48197072.47;0;479275;203830;1;https://cdn.sofifa.net/players/236/792/22_120.png;https://cdn.sofifa.net/teams/19/60.png;https://cdn.sofifa.net/flags/gb-eng.png;https://cdn.sofifa.net/teams/1330/60.png;https://cdn.sofifa.net/flags/cz.png;CDM, CM;82;85;81000.0
1487;283735;Mattia Zaccagni;26;177;63;Right;Italy;Lazio;2023.0;7.4;Midfield;6449;14;15;18;0;0.9;76.6;1.08;12;6.94;0.9;0.72;0.98;0.28;0.4;0.1;1.1;1.77;2.73;1.32;1.79;0.31;0.74;0.03;71.6;14994644.77;12;49315;122173;0;https://cdn.sofifa.net/players/220/502/22_120.png;https://cdn.sofifa.net/teams/46/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;CF, ST;77;80;57000.0
1488;283994;Ludovic Ajorque;27;197;92;Left;France;RC Strasbourg Alsace;2024.0;7.53;Attack;6952;34;15;12;1;1.92;70.08;4.42;10;7.16;0.89;0.24;1.16;1.07;0.72;0.07;0.96;0.35;1.07;0.81;2.13;0.13;0.85;0;77.2;16065690.82;0;30824;18199;0;https://cdn.sofifa.net/players/219/733/22_120.png;https://cdn.sofifa.net/teams/76/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;ST;78;79;29000.0
1489;284010;Robin Hack;22;176;68;Right;Germany;DSC Arminia Bielefeld;2025.0;6.92;Attack;5067;14;6;11;0;1.89;81.51;0.4;2;6.67;0.81;0.37;1.11;0.07;1.05;0.05;0.89;1.67;1.22;2.03;2.46;0.26;0.71;0.02;56.3;2463404.736;10;11397;38649;1;https://cdn.sofifa.net/players/239/367/22_120.png;https://cdn.sofifa.net/teams/159/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;CAM, LM, CF;71;80;14000.0
1490;284165;Steven Bergwijn;23;178;78;Right;Netherlands;Tottenham Hotspur;2025.0;7.77;Attack;4919;14;16;11;0;1.38;85.46;0.28;4;6.84;0.53;0.18;0.72;0.26;0.48;0.03;1.42;1.46;1.04;1.02;2.19;0.23;0.33;0.04;54.5;19278828.99;17;240012;654476;1;https://cdn.sofifa.net/players/225/953/22_120.png;https://cdn.sofifa.net/teams/18/60.png;https://cdn.sofifa.net/flags/gb-eng.png;https://cdn.sofifa.net/teams/105035/60.png;https://cdn.sofifa.net/flags/nl.png;LM, LW, RM;80;84;82000.0
1491;284248;Paul Jaeckel;22;188;80;Right;Germany;1. FC Union Berlin;2024.0;6.78;Defender;4544;2;0;9;0;0.25;83.51;2.41;0;6.71;1.35;2.03;1.21;3.28;0.78;0.33;0.17;0.49;0.39;0.17;0.54;0;3.06;0;50.5;2677615.137;8;6842;3786;0;https://cdn.sofifa.net/players/242/958/22_120.png;https://cdn.sofifa.net/teams/1831/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;CB, CDM;70;77;13000.0
1492;284342;Jeremias Ledesma;28;186;83;Right;Argentina;Cádiz CF;2025.0;7.33;Goalkeeper;7290;0;0;4;0;0;49.42;0.36;6;6.61;0.03;0.03;0.03;1;0;0;0.03;0.03;0.17;0;0.04;0;8.73;0;81;6426276.33;0;36071;54839;0;https://cdn.sofifa.net/players/219/522/22_120.png;https://cdn.sofifa.net/teams/1968/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/ar.png;GK;77;80;24000.0
1493;284430;Aaron Escandell;25;185;71;Right;Spain;Granada CF;2023.0;6.61;Goalkeeper;1093;0;0;2;0;0;49;0.08;0;6.62;0.16;0;0;1.08;0.08;0;0;0;0.08;0;0;0;8.71;0;12.1;1071046.055;1;9666;7612;0;https://cdn.sofifa.net/players/220/383/22_120.png;https://cdn.sofifa.net/teams/110832/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;GK;70;75;9000.0
1494;284595;Tommaso Augello;26;180;70;Left;Italy;U.C. Sampdoria;2025.0;6.64;Defender;6129;2;5;4;1;0.13;79.53;1.07;1;6.58;1.04;0.9;0.4;1.52;0.34;0.08;0.77;0.83;0.58;0.48;0.99;0.65;1.23;0;68.1;4284184.22;1;10692;16811;0;https://cdn.sofifa.net/players/240/100/22_120.png;https://cdn.sofifa.net/teams/1837/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;LB;72;73;13000.0
1495;284730;Manuel Akanji;25;187;91;Right;Switzerland;Borussia Dortmund;2023.0;7.65;Defender;9170;2;1;11;0;0.53;90.63;1.49;2;6.72;1.41;1.47;0.68;2.25;0.49;0.48;0.13;0.24;0.74;0.2;0.43;0;4.03;0.04;101.9;32131381.65;15;223491;308508;1;https://cdn.sofifa.net/players/229/237/22_120.png;https://cdn.sofifa.net/teams/22/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/ch.png;CB;80;83;54000.0
1496;284732;Ramy Bensebaini;26;186;82;Left;Algeria;Borussia Mönchengladbach;2023.0;7.57;Defender;5572;14;4;21;1;1.2;79.42;1.95;1;6.89;1.65;1.86;1.41;2.34;0.74;0.24;0.52;0.74;1.26;0.55;1.19;0.26;2.31;0.02;61.9;23563013.21;18;50417;2705387;1;https://cdn.sofifa.net/players/224/196/22_120.png;https://cdn.sofifa.net/teams/23/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/dz.png;LB, CB;79;82;31000.0
1497;284769;Florian Muller;23;190;88;Left;Germany;VfB Stuttgart;2025.0;7.39;Goalkeeper;5715;0;0;0;0;0;70.36;0.25;3;6.57;0;0.09;0;0.73;0.08;0;0;0.02;0.03;0;0.08;0;5.67;0;63.5;8568368.44;4;1315;24380;0;https://cdn.sofifa.net/players/234/833/22_120.png;https://cdn.sofifa.net/teams/36/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;GK;77;82;18000.0
1498;284854;Carles Alena;23;180;73;Left;Spain;Getafe CF;2026.0;7.15;Midfield;4355;4;4;9;1;1.27;80.23;0.46;1;6.48;0.79;0.24;1.2;0.12;1.02;0.08;0.78;0.78;1.03;0.81;1.22;0.51;1.36;0;48.4;9639414.495;0;118298;1550034;1;https://cdn.sofifa.net/players/233/113/22_120.png;https://cdn.sofifa.net/teams/1860/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;CM, RM, CAM;74;79;20000.0
1499;284857;Marc Cucurella;22;172;66;Left;Spain;Brighton & Hove Albion;2026.0;7.94;Defender;8994;4;9;22;0;0.7;73.19;1.48;3;6.78;2.01;0.94;1.66;0.78;1.19;0.18;1.24;0.64;1.39;0.85;1.87;0.77;1.14;0;99.9;21420921.1;0;251931;222813;0;https://cdn.sofifa.net/players/239/231/22_120.png;https://cdn.sofifa.net/teams/1808/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/es.png;LM, LB;81;87;63000.0
1500;284884;Oscar Rodriguez;23;174;68;Right;Spain;Sevilla FC;2025.0;7.46;Midfield;3488;9;4;12;1;1.65;77.38;0.6;4;6.65;0.77;0.5;0.91;0.32;0.69;0.02;0.87;1.1;1.14;0.57;1.59;0.68;1.2;0.03;38.6;10710460.55;6;50061;188372;1;https://cdn.sofifa.net/players/239/335/22_120.png;https://cdn.sofifa.net/teams/481/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;CAM, CM, RM;75;84;21000.0
1501;285323;Baptiste Santamaria;26;183;73;Right;France;Stade Rennais FC;2025.0;7.49;Midfield;6460;3;4;12;0;1.13;80.43;1.96;5;6.9;2.28;1.44;0.97;1.09;1.23;0.21;0.6;0.75;0.96;0.81;1.33;0.1;3.12;0.04;71.7;14994644.77;2;17530;23174;0;https://cdn.sofifa.net/players/219/792/22_120.png;https://cdn.sofifa.net/teams/74/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;CDM, CM;78;80;43000.0
1502;285845;Ainsley Maitland Niles;23;177;71;Right;England;Arsenal;2023.0;7.23;Midfield;4723;0;4;6;1;0.42;79.93;0.6;1;6.56;1.49;1.11;0.69;1.1;0.94;0.12;0.49;0.82;0.63;0.98;1.36;0.23;1.28;0.03;52.4;12852552.66;0;311944;503934;1;https://cdn.sofifa.net/players/225/782/22_120.png;https://cdn.sofifa.net/teams/1/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/gb-eng.png;CDM, RB, RWB;75;81;49000.0
1503;285951;Nathan De Medina;23;183;82;Right;Belgium;DSC Arminia Bielefeld;2023.0;6.38;Defender;1056;0;1;6;1;0.12;69.24;0.38;0;6.12;0.8;0.58;0.48;1.18;0.32;0.14;0.12;0.18;0.38;0.52;0.74;0.16;0.54;0;11.8;803284.5412;4;5248;0;0;https://cdn.sofifa.net/players/229/107/22_120.png;https://cdn.sofifa.net/teams/159/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/be.png;CB, RB, LB;66;72;6000.0
